"id","title","description","subCatType","subcatImage","srOrder","isActive","isDeleted","createdAt","updatedAt","categoryId","title_ol"
"1189","Cocktails (com álcool)",,NULL,NULL,"0","1","0","2024-05-24 08:08:15","2024-05-24 08:08:15","785",NULL
"1190","Mocktails (sem álcool)",,NULL,NULL,"0","1","0","2024-05-24 08:18:58","2024-05-24 08:18:58","785",NULL
"1191","Caipirinhas",,NULL,NULL,"0","1","0","2024-05-24 08:31:09","2024-05-24 08:31:09","785",NULL
"1192","Whisky (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:33:12","2024-05-24 08:37:20","785",NULL
"1193","Rum (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:37:09","2024-05-24 08:37:09","785",NULL
"1194","Tequilla (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:39:44","2024-05-24 08:39:44","785",NULL
"1195","Vodka (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:40:34","2024-05-24 08:40:34","785",NULL
"1196","Champagne / Espumante",,NULL,NULL,"0","1","0","2024-05-24 08:43:07","2024-05-24 08:43:07","785",NULL
"1197","Cervejas",,NULL,NULL,"0","1","0","2024-05-24 08:44:38","2024-05-24 08:44:38","785",NULL
"1198","Águas",,NULL,NULL,"0","1","0","2024-05-24 08:46:39","2024-05-24 08:46:39","785",NULL
"1199","Refrigerantes",,NULL,NULL,"0","1","0","2024-05-24 08:48:37","2024-05-24 08:48:37","785",NULL
"1200","Digestivos / Licor (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:51:38","2024-05-24 08:51:38","785",NULL
"1201","Sangrias",,NULL,NULL,"0","1","0","2024-05-24 08:55:54","2024-05-24 08:55:54","785",NULL
"1202","Spaghetti",,NULL,NULL,"0","1","1","2024-05-23 14:15:59","2024-05-24 10:03:51","804",NULL
"1203","Os nossos Gins (inclui água tónica)",,NULL,NULL,"0","1","0","2024-05-24 08:04:28","2024-05-24 10:03:52","813",NULL
"1204","Gins (inclui água tónica, 6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:06:51","2024-05-24 10:03:52","813",NULL
"1205","Cocktails (com álcool)",,NULL,NULL,"0","1","0","2024-05-24 08:08:15","2024-05-24 10:03:52","813",NULL
"1206","Mocktails (sem álcool)",,NULL,NULL,"0","1","0","2024-05-24 08:18:58","2024-05-24 10:03:52","813",NULL
"1207","Caipirinhas",,NULL,NULL,"0","1","0","2024-05-24 08:31:09","2024-05-24 10:03:52","813",NULL
"1208","Whisky (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:33:12","2024-05-24 10:03:52","813",NULL
"1209","Rum (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:37:09","2024-05-24 10:03:52","813",NULL
"1210","Tequilla (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:39:44","2024-05-24 10:03:52","813",NULL
"1211","Vodka (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:40:34","2024-05-24 10:03:52","813",NULL
"1212","Champagne / Espumante",,NULL,NULL,"0","1","0","2024-05-24 08:43:07","2024-05-24 10:03:52","813",NULL
"1213","Cervejas",,NULL,NULL,"0","1","0","2024-05-24 08:44:38","2024-05-24 10:03:52","813",NULL
"1214","Águas",,NULL,NULL,"0","1","0","2024-05-24 08:46:39","2024-05-24 10:03:52","813",NULL
"1215","Refrigerantes",,NULL,NULL,"0","1","0","2024-05-24 08:48:37","2024-05-24 10:03:52","813",NULL
"1216","Digestivos / Licor (6cl)",,NULL,NULL,"0","1","0","2024-05-24 08:51:38","2024-05-24 10:03:52","813",NULL
"1217","Sangrias",,NULL,NULL,"0","1","0","2024-05-24 08:55:54","2024-05-24 10:03:52","813",NULL
"1218","Alentejo",,NULL,NULL,"0","1","0","2024-05-24 10:10:45","2024-06-04 10:26:23","829","Alentejo"
"1219","Douro",,NULL,NULL,"0","1","0","2024-05-24 10:14:38","2024-06-04 10:29:26","829","Douro"
"1220","Alentejo",,NULL,NULL,"0","1","0","2024-05-24 10:22:35","2024-06-04 10:43:21","831","Alentejo"
"1221","Douro",,NULL,NULL,"0","1","0","2024-05-24 10:26:27","2024-06-04 10:46:37","831","Douro"
"1222","Sado",,NULL,NULL,"0","1","0","2024-05-24 10:53:23","2024-06-04 10:33:16","829","Sado"
"1223","Sado",,NULL,NULL,"0","1","0","2024-05-24 11:00:00","2024-06-04 10:51:14","831","Sado"
"1224","Dão",,NULL,NULL,"0","1","0","2024-05-24 11:24:33","2024-06-04 10:52:10","831","Dão"
"1225","Lambruscos",,NULL,NULL,"0","1","0","2024-05-24 12:54:36","2024-06-04 11:01:17","836","Lambruscos"
"1226","Brancos",,NULL,NULL,"0","1","0","2024-05-24 12:55:33","2024-06-04 11:01:47","836","White"
"1227","Tintos",,NULL,NULL,"0","1","0","2024-05-24 12:57:55","2024-06-04 11:02:59","836","Red"
"1228","Prosecco",,NULL,NULL,"0","1","0","2024-05-24 12:59:09","2024-06-04 11:03:39","836","Prosecco"
"1229","services sub",,NULL,NULL,"2","1","0","2024-05-26 18:57:03","2024-05-31 06:53:37","786",NULL
"1230","Alentejo",,NULL,NULL,"0","1","0","2024-05-27 09:15:12","2024-07-26 08:32:13","913","Alentejo"
"1231","Douro",,NULL,NULL,"0","1","0","2024-05-27 09:31:52","2024-07-26 08:36:08","913","Douro"
"1232","Dão",,NULL,NULL,"0","1","0","2024-05-27 09:36:09","2024-07-26 08:39:17","913","Dão"
"1233","Sado",,NULL,NULL,"0","1","0","2024-05-27 09:37:23","2024-07-26 08:40:02","913","Sado"
"1234","Alentejo",,NULL,NULL,"0","1","0","2024-05-27 09:43:17","2024-07-26 08:43:57","914","Alentejo"
"1235","Douro",,NULL,NULL,"0","1","0","2024-05-27 09:46:01","2024-07-26 08:46:10","914","Douro"
"1236","Frutas",,NULL,NULL,"0","1","0","2024-05-27 10:45:29","2024-07-25 16:32:04","928","Fruits"
"1237","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-05-27 13:32:01","2024-05-27 13:32:01","930","Veg"
"1238","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-05-27 13:32:01","2024-05-27 13:32:01","930","Non Veg"
"1239","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-05-27 13:32:01","2024-05-27 13:32:01","931","Non Veg"
"1240","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-05-27 13:32:01","2024-05-27 13:32:01","932","Veg"
"1241","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-05-27 13:32:01","2024-05-27 13:32:01","933","Non Veg"
"1242","services sub",,NULL,NULL,"0","1","0","2024-05-26 18:57:03","2024-06-07 10:49:00","950",NULL
"1243","services sub",,NULL,NULL,"1","1","0","2024-05-26 18:57:03","2024-06-10 11:45:25","952",NULL
"1244","test sub",,NULL,NULL,"0","1","0","2024-05-31 13:23:17","2024-05-31 13:23:17","895",NULL
"1245","services sub",,NULL,NULL,"1","1","0","2024-05-26 18:57:03","2024-05-31 13:27:47","954",NULL
"1246","COLD MEZZE ",,NULL,NULL,"0","1","1","2024-06-02 16:22:16","2024-06-08 13:10:10","956",NULL
"1247","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-06-04 15:09:44","2024-06-04 15:09:44","965","Veg"
"1248","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-04 15:09:44","2024-06-04 15:09:44","965","Non Veg"
"1249","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-04 15:09:44","2024-06-04 15:09:44","966","Non Veg"
"1250","Vegetais",NULL,NULL,NULL,NULL,"1","0","2024-06-04 15:09:44","2024-06-04 15:09:44","967","Veg"
"1251","Não vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-04 15:09:44","2024-06-04 15:09:44","968","Non Veg"
"1252","Águas",,NULL,NULL,"0","1","0","2024-06-04 23:09:04","2024-06-04 23:09:16","345",NULL
"1253","ENTRADAS",,NULL,"public/50232203052/subcategory/2024_6_7_16_24-azeitonas.jpg","0","1","0","2024-06-07 16:24:02","2024-06-07 16:24:02","971",NULL
"1254","PETISCOS",,NULL,"public/50232203052/subcategory/2024_6_7_17_20-batatashedarebacon.png","0","1","0","2024-06-07 17:04:35","2024-06-07 17:20:16","971",NULL
"1255","PRATOS DA CASA",,NULL,"public/50232203052/subcategory/2024_6_7_19_10-grelhadamista.png","0","1","0","2024-06-07 19:10:43","2024-06-07 19:10:43","971",NULL
"1256","CERVEJAS",,NULL,"public/50232203052/subcategory/2024_6_7_20_9-CAPACERVEJA.jpg","0","1","0","2024-06-07 20:09:36","2024-06-07 20:09:36","971",NULL
"1257","DRINKS",,NULL,"public/50232203052/subcategory/2024_6_7_20_40-Capirinhadesaquedemorango.jpg","0","1","0","2024-06-07 20:40:55","2024-06-07 20:40:55","971",NULL
"1258","FEIJOADA DUPLA (SOMENTE AOS SABADOS)",,NULL,"public/50232203052/subcategory/2024_6_7_20_54-IMG0715.jpg","0","1","0","2024-06-07 20:54:30","2024-06-07 20:54:30","971",NULL
"1259","SOBREMESAS",,NULL,"public/50232203052/subcategory/2024_6_12_12_15-recetamoussechocolate.jpg","0","0","0","2024-06-12 12:15:15","2024-09-09 14:23:36","971",NULL
"1260","PASTEL DE FEIRA ",,NULL,"public/50232203052/subcategory/2024_6_12_12_30-PasteldefeiraReceitaperfeitaparavocprepararemcasaparaolanchemin.jpg","0","0","0","2024-06-12 12:30:40","2024-08-29 13:33:49","971",NULL
"1261","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-06-13 19:40:04","1020","Bread / Naan"
"1262","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1020","Soup and Salad"
"1263","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1020","Veggie Starter"
"1264","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1020","Starter Non-Vegetarian"
"1265","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1021","Vegetarian Tandoor"
"1266","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1021","Non-Vegetarian Tandoor"
"1267","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1021","Durrani Seekh Kebab"
"1268","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1021","Vegetarian Main Course"
"1269","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1021","Chicken"
"1270","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-13 19:40:05","1021","Palak Paneer"
"1271","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Lamb"
"1272","Marisco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Seafood"
"1273","Prato Mistura Turca Grelhadores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Platter and Grill Turkish Mix"
"1274","Cozinha Paquistanesa",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Pakistani Cuisines"
"1275","Cordeiro de Shinwari",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Mutton Shinwari"
"1276","Biryani",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Biryani"
"1277","Raita",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Raita"
"1278","Arroz",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Rice"
"1279","Bebidas Indianas",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1023","Indian Drinks"
"1280","Menu Infantil",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1021","Kids Menu"
"1281","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-13 19:40:06","1023","Beer"
"1282","Bebidas sem álcool",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Soft Drinks"
"1283","Vinho Tinto",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Red Wine"
"1284","Vinho Branco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","White Wine"
"1285","Vinho Rosé",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Rose Wine"
"1286","Vinho Verde",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Green Wine"
"1287","Sangria",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Sangria"
"1288","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Cocktails"
"1289","Whisky",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Whisky"
"1290","Rum",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Rum"
"1291","Vodka",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Vodka"
"1292","Gin",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Gin"
"1293","Tequila",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Tequila"
"1294","Vermouts",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Vermouts"
"1295","Licores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-13 19:40:07","1023","Liqueurs"
"1296","Shots",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-13 19:40:08","1023","Shots"
"1297","Café",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-13 19:40:08","1024","Coffee"
"1298","Chá",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-13 19:40:08","1024","Tea"
"1299","Wraps",,NULL,NULL,"0","1","0","2024-06-20 15:40:43","2024-06-20 15:40:51","973",NULL
"1300","Manooshe (another name for Wrap/Sandwich in Lebanon)",,NULL,NULL,"0","1","0","2024-06-20 16:12:13","2024-06-20 16:12:13","973",NULL
"1301","Carnes",,NULL,NULL,"1","1","0","2024-01-05 19:53:39","2024-06-21 10:55:08","1029",NULL
"1302","Peixes",,NULL,NULL,"0","1","0","2024-01-05 19:58:49","2024-06-21 10:55:08","1029",NULL
"1303","Especialidades",,NULL,NULL,"2","1","0","2024-01-05 20:16:38","2024-06-21 10:55:08","1029",NULL
"1304","NIGIRI",,NULL,NULL,"11","1","1","2024-03-21 09:44:46","2024-06-25 09:14:11","1035",NULL
"1305","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-06-26 14:34:10","1041","Bread / Naan"
"1306","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1041","Soup and Salad"
"1307","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1041","Veggie Starter"
"1308","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1041","Starter Non-Vegetarian"
"1309","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1042","Vegetarian Tandoor"
"1310","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1042","Non-Vegetarian Tandoor"
"1311","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1042","Durrani Seekh Kebab"
"1312","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1042","Vegetarian Main Course"
"1313","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1042","Chicken"
"1314","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:34:11","1042","Palak Paneer"
"1315","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Lamb"
"1316","Marisco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Seafood"
"1317","Prato Mistura Turca Grelhadores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Platter and Grill Turkish Mix"
"1318","Cozinha Paquistanesa",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Pakistani Cuisines"
"1319","Cordeiro de Shinwari",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Mutton Shinwari"
"1320","Biryani",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Biryani"
"1321","Raita",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Raita"
"1322","Arroz",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Rice"
"1323","Menu Infantil",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1042","Kids Menu"
"1324","Bebidas Indianas",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1044","Indian Drinks"
"1325","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:34:11","1044","Beer"
"1326","Bebidas sem álcool",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Soft Drinks"
"1327","Vinho Tinto",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Red Wine"
"1328","Vinho Branco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","White Wine"
"1329","Vinho Rosé",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Rose Wine"
"1330","Vinho Verde",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Green Wine"
"1331","Sangria",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Sangria"
"1332","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Cocktails"
"1333","Whisky",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Whisky"
"1334","Rum",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Rum"
"1335","Vodka",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Vodka"
"1336","Gin",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Gin"
"1337","Tequila",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Tequila"
"1338","Vermouts",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Vermouts"
"1339","Licores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:34:11","1044","Liqueurs"
"1340","Shots",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-26 14:34:11","1044","Shots"
"1341","Café",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-26 14:34:11","1045","Coffee"
"1342","Chá",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-26 14:34:11","1045","Tea"
"1343","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-06-26 14:37:54","1049","Bread / Naan"
"1344","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:54","1049","Soup and Salad"
"1345","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:54","1049","Veggie Starter"
"1346","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:54","1049","Starter Non-Vegetarian"
"1347","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:54","1050","Vegetarian Tandoor"
"1348","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:54","1050","Non-Vegetarian Tandoor"
"1349","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:55","1050","Durrani Seekh Kebab"
"1350","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:55","1050","Vegetarian Main Course"
"1351","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:55","1050","Chicken"
"1352","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-06-26 14:37:55","1050","Palak Paneer"
"1353","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Lamb"
"1354","Marisco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Seafood"
"1355","Prato Mistura Turca Grelhadores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Platter and Grill Turkish Mix"
"1356","Cozinha Paquistanesa",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Pakistani Cuisines"
"1357","Cordeiro de Shinwari",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Mutton Shinwari"
"1358","Biryani",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Biryani"
"1359","Raita",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Raita"
"1360","Arroz",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Rice"
"1361","Menu Infantil",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1050","Kids Menu"
"1362","Bebidas Indianas",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1052","Indian Drinks"
"1363","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-06-26 14:37:55","1052","Beer"
"1364","Bebidas sem álcool",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Soft Drinks"
"1365","Vinho Tinto",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Red Wine"
"1366","Vinho Branco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","White Wine"
"1367","Vinho Rosé",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Rose Wine"
"1368","Vinho Verde",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Green Wine"
"1369","Sangria",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Sangria"
"1370","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Cocktails"
"1371","Whisky",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Whisky"
"1372","Rum",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Rum"
"1373","Vodka",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Vodka"
"1374","Gin",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Gin"
"1375","Tequila",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Tequila"
"1376","Vermouts",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Vermouts"
"1377","Licores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-06-26 14:37:55","1052","Liqueurs"
"1378","Shots",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-26 14:37:55","1052","Shots"
"1379","Café",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-26 14:37:55","1053","Coffee"
"1380","Chá",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-06-26 14:37:55","1053","Tea"
